339300/900000 [==========>...................] - ETA: 23s - loss: 0.1601 - acc: 0.9351
340700/900000 [==========>...................] - ETA: 23s - loss: 0.1600 - acc: 0.9351
342100/900000 [==========>...................] - ETA: 23s - loss: 0.1600 - acc: 0.9351
343400/900000 [==========>...................] - ETA: 23s - loss: 0.1601 - acc: 0.9351
344800/900000 [==========>...................] - ETA: 23s - loss: 0.1602 - acc: 0.9350
346100/900000 [==========>...................] - ETA: 23s - loss: 0.1602 - acc: 0.9350
347400/900000 [==========>...................] - ETA: 23s - loss: 0.1602 - acc: 0.9350
348700/900000 [==========>...................] - ETA: 23s - loss: 0.1602 - acc: 0.9350
350000/900000 [==========>...................] - ETA: 23s - loss: 0.1602 - acc: 0.9350
351400/900000 [==========>...................] - ETA: 23s - loss: 0.1601 - acc: 0.9350
352700/900000 [==========>...................] - ETA: 22s - loss: 0.1601 - acc: 0.9350
354000/900000 [==========>...................] - ETA: 22s - loss: 0.1601 - acc: 0.9351
355300/900000 [==========>...................] - ETA: 22s - loss: 0.1600 - acc: 0.9351
356600/900000 [==========>...................] - ETA: 22s - loss: 0.1600 - acc: 0.9351
358000/900000 [==========>...................] - ETA: 22s - loss: 0.1600 - acc: 0.9351
359300/900000 [==========>...................] - ETA: 22s - loss: 0.1600 - acc: 0.9351
360600/900000 [===========>..................] - ETA: 22s - loss: 0.1600 - acc: 0.9351
361900/900000 [===========>..................] - ETA: 22s - loss: 0.1600 - acc: 0.9351
363200/900000 [===========>..................] - ETA: 22s - loss: 0.1601 - acc: 0.9351
364500/900000 [===========>..................] - ETA: 22s - loss: 0.1601 - acc: 0.9351
365800/900000 [===========>..................] - ETA: 22s - loss: 0.1601 - acc: 0.9351
367100/900000 [===========>..................] - ETA: 22s - loss: 0.1601 - acc: 0.9351
368500/900000 [===========>..................] - ETA: 22s - loss: 0.1601 - acc: 0.9351
369800/900000 [===========>..................] - ETA: 22s - loss: 0.1601 - acc: 0.9351
371200/900000 [===========>..................] - ETA: 22s - loss: 0.1602 - acc: 0.9351
372600/900000 [===========>..................] - ETA: 22s - loss: 0.1601 - acc: 0.9351
373900/900000 [===========>..................] - ETA: 22s - loss: 0.1601 - acc: 0.9351
375200/900000 [===========>..................] - ETA: 21s - loss: 0.1601 - acc: 0.9351
376500/900000 [===========>..................] - ETA: 21s - loss: 0.1601 - acc: 0.9351
377800/900000 [===========>..................] - ETA: 21s - loss: 0.1601 - acc: 0.9351
379100/900000 [===========>..................] - ETA: 21s - loss: 0.1602 - acc: 0.9350
380400/900000 [===========>..................] - ETA: 21s - loss: 0.1601 - acc: 0.9351
381700/900000 [===========>..................] - ETA: 21s - loss: 0.1600 - acc: 0.9351
383000/900000 [===========>..................] - ETA: 21s - loss: 0.1600 - acc: 0.9350
384300/900000 [===========>..................] - ETA: 21s - loss: 0.1601 - acc: 0.9350
385700/900000 [===========>..................] - ETA: 21s - loss: 0.1601 - acc: 0.9350
387000/900000 [===========>..................] - ETA: 21s - loss: 0.1600 - acc: 0.9350
388300/900000 [===========>..................] - ETA: 21s - loss: 0.1600 - acc: 0.9350
389600/900000 [===========>..................] - ETA: 21s - loss: 0.1600 - acc: 0.9350
390900/900000 [============>.................] - ETA: 21s - loss: 0.1601 - acc: 0.9350
392200/900000 [============>.................] - ETA: 21s - loss: 0.1602 - acc: 0.9349
393500/900000 [============>.................] - ETA: 21s - loss: 0.1602 - acc: 0.9349
394800/900000 [============>.................] - ETA: 21s - loss: 0.1602 - acc: 0.9349
396000/900000 [============>.................] - ETA: 21s - loss: 0.1602 - acc: 0.9349
397400/900000 [============>.................] - ETA: 20s - loss: 0.1602 - acc: 0.9349
398800/900000 [============>.................] - ETA: 20s - loss: 0.1601 - acc: 0.9349
400100/900000 [============>.................] - ETA: 20s - loss: 0.1601 - acc: 0.9349
401400/900000 [============>.................] - ETA: 20s - loss: 0.1601 - acc: 0.9349
402600/900000 [============>.................] - ETA: 20s - loss: 0.1601 - acc: 0.9350
403900/900000 [============>.................] - ETA: 20s - loss: 0.1600 - acc: 0.9350
405200/900000 [============>.................] - ETA: 20s - loss: 0.1600 - acc: 0.9350
406600/900000 [============>.................] - ETA: 20s - loss: 0.1599 - acc: 0.9350
408000/900000 [============>.................] - ETA: 20s - loss: 0.1599 - acc: 0.9350
409300/900000 [============>.................] - ETA: 20s - loss: 0.1600 - acc: 0.9350
410700/900000 [============>.................] - ETA: 20s - loss: 0.1600 - acc: 0.9350
412100/900000 [============>.................] - ETA: 20s - loss: 0.1600 - acc: 0.9351
413400/900000 [============>.................] - ETA: 20s - loss: 0.1600 - acc: 0.9350
414700/900000 [============>.................] - ETA: 20s - loss: 0.1600 - acc: 0.9350
416000/900000 [============>.................] - ETA: 20s - loss: 0.1600 - acc: 0.9351
417300/900000 [============>.................] - ETA: 20s - loss: 0.1600 - acc: 0.9351
418600/900000 [============>.................] - ETA: 20s - loss: 0.1599 - acc: 0.9351
419900/900000 [============>.................] - ETA: 19s - loss: 0.1599 - acc: 0.9351
421300/900000 [=============>................] - ETA: 19s - loss: 0.1599 - acc: 0.9351
422700/900000 [=============>................] - ETA: 19s - loss: 0.1599 - acc: 0.9351
424100/900000 [=============>................] - ETA: 19s - loss: 0.1599 - acc: 0.9351
425400/900000 [=============>................] - ETA: 19s - loss: 0.1598 - acc: 0.9351
426800/900000 [=============>................] - ETA: 19s - loss: 0.1599 - acc: 0.9351
428100/900000 [=============>................] - ETA: 19s - loss: 0.1599 - acc: 0.9351
429400/900000 [=============>................] - ETA: 19s - loss: 0.1599 - acc: 0.9351
430700/900000 [=============>................] - ETA: 19s - loss: 0.1599 - acc: 0.9351
432000/900000 [=============>................] - ETA: 19s - loss: 0.1599 - acc: 0.9351
433300/900000 [=============>................] - ETA: 19s - loss: 0.1599 - acc: 0.9351
434600/900000 [=============>................] - ETA: 19s - loss: 0.1599 - acc: 0.9351
435900/900000 [=============>................] - ETA: 19s - loss: 0.1599 - acc: 0.9351
437200/900000 [=============>................] - ETA: 19s - loss: 0.1600 - acc: 0.9351
438500/900000 [=============>................] - ETA: 19s - loss: 0.1599 - acc: 0.9351
439800/900000 [=============>................] - ETA: 19s - loss: 0.1600 - acc: 0.9351
441100/900000 [=============>................] - ETA: 19s - loss: 0.1600 - acc: 0.9351
442400/900000 [=============>................] - ETA: 18s - loss: 0.1600 - acc: 0.9351
443800/900000 [=============>................] - ETA: 18s - loss: 0.1600 - acc: 0.9351
445100/900000 [=============>................] - ETA: 18s - loss: 0.1600 - acc: 0.9351
446400/900000 [=============>................] - ETA: 18s - loss: 0.1600 - acc: 0.9351
447800/900000 [=============>................] - ETA: 18s - loss: 0.1600 - acc: 0.9351
449200/900000 [=============>................] - ETA: 18s - loss: 0.1600 - acc: 0.9351
450600/900000 [==============>...............] - ETA: 18s - loss: 0.1600 - acc: 0.9351
452000/900000 [==============>...............] - ETA: 18s - loss: 0.1600 - acc: 0.9351
453400/900000 [==============>...............] - ETA: 18s - loss: 0.1600 - acc: 0.9351
454700/900000 [==============>...............] - ETA: 18s - loss: 0.1600 - acc: 0.9351
456100/900000 [==============>...............] - ETA: 18s - loss: 0.1601 - acc: 0.9351
457500/900000 [==============>...............] - ETA: 18s - loss: 0.1600 - acc: 0.9351
458800/900000 [==============>...............] - ETA: 18s - loss: 0.1600 - acc: 0.9351
460100/900000 [==============>...............] - ETA: 18s - loss: 0.1601 - acc: 0.9351
461400/900000 [==============>...............] - ETA: 18s - loss: 0.1601 - acc: 0.9351
462700/900000 [==============>...............] - ETA: 18s - loss: 0.1601 - acc: 0.9351
464000/900000 [==============>...............] - ETA: 18s - loss: 0.1602 - acc: 0.9351
465400/900000 [==============>...............] - ETA: 17s - loss: 0.1602 - acc: 0.9351
466800/900000 [==============>...............] - ETA: 17s - loss: 0.1602 - acc: 0.9351
468100/900000 [==============>...............] - ETA: 17s - loss: 0.1602 - acc: 0.9351
469400/900000 [==============>...............] - ETA: 17s - loss: 0.1602 - acc: 0.9350
470700/900000 [==============>...............] - ETA: 17s - loss: 0.1603 - acc: 0.9350
472000/900000 [==============>...............] - ETA: 17s - loss: 0.1603 - acc: 0.9350
473400/900000 [==============>...............] - ETA: 17s - loss: 0.1603 - acc: 0.9350
474800/900000 [==============>...............] - ETA: 17s - loss: 0.1603 - acc: 0.9350
476100/900000 [==============>...............] - ETA: 17s - loss: 0.1603 - acc: 0.9350
477400/900000 [==============>...............] - ETA: 17s - loss: 0.1603 - acc: 0.9350
478800/900000 [==============>...............] - ETA: 17s - loss: 0.1604 - acc: 0.9349
480200/900000 [===============>..............] - ETA: 17s - loss: 0.1604 - acc: 0.9349
481600/900000 [===============>..............] - ETA: 17s - loss: 0.1604 - acc: 0.9349
482900/900000 [===============>..............] - ETA: 17s - loss: 0.1605 - acc: 0.9349
484200/900000 [===============>..............] - ETA: 17s - loss: 0.1605 - acc: 0.9349
485600/900000 [===============>..............] - ETA: 17s - loss: 0.1605 - acc: 0.9349
487000/900000 [===============>..............] - ETA: 17s - loss: 0.1605 - acc: 0.9349
488300/900000 [===============>..............] - ETA: 16s - loss: 0.1604 - acc: 0.9349
489500/900000 [===============>..............] - ETA: 16s - loss: 0.1604 - acc: 0.9349
490800/900000 [===============>..............] - ETA: 16s - loss: 0.1604 - acc: 0.9349
492100/900000 [===============>..............] - ETA: 16s - loss: 0.1604 - acc: 0.9349
493400/900000 [===============>..............] - ETA: 16s - loss: 0.1604 - acc: 0.9349
494700/900000 [===============>..............] - ETA: 16s - loss: 0.1604 - acc: 0.9349
496100/900000 [===============>..............] - ETA: 16s - loss: 0.1605 - acc: 0.9349
497400/900000 [===============>..............] - ETA: 16s - loss: 0.1604 - acc: 0.9349
498700/900000 [===============>..............] - ETA: 16s - loss: 0.1604 - acc: 0.9349
500100/900000 [===============>..............] - ETA: 16s - loss: 0.1604 - acc: 0.9349
501400/900000 [===============>..............] - ETA: 16s - loss: 0.1604 - acc: 0.9349
502800/900000 [===============>..............] - ETA: 16s - loss: 0.1604 - acc: 0.9349
504100/900000 [===============>..............] - ETA: 16s - loss: 0.1604 - acc: 0.9349
505500/900000 [===============>..............] - ETA: 16s - loss: 0.1604 - acc: 0.9349
506800/900000 [===============>..............] - ETA: 16s - loss: 0.1604 - acc: 0.9349
508200/900000 [===============>..............] - ETA: 16s - loss: 0.1604 - acc: 0.9349
509600/900000 [===============>..............] - ETA: 16s - loss: 0.1604 - acc: 0.9349
510900/900000 [================>.............] - ETA: 15s - loss: 0.1604 - acc: 0.9349
512200/900000 [================>.............] - ETA: 15s - loss: 0.1604 - acc: 0.9349
513500/900000 [================>.............] - ETA: 15s - loss: 0.1604 - acc: 0.9349
514900/900000 [================>.............] - ETA: 15s - loss: 0.1604 - acc: 0.9349
516200/900000 [================>.............] - ETA: 15s - loss: 0.1604 - acc: 0.9349
517500/900000 [================>.............] - ETA: 15s - loss: 0.1604 - acc: 0.9349
518800/900000 [================>.............] - ETA: 15s - loss: 0.1603 - acc: 0.9349
520100/900000 [================>.............] - ETA: 15s - loss: 0.1603 - acc: 0.9349
521400/900000 [================>.............] - ETA: 15s - loss: 0.1604 - acc: 0.9349
522700/900000 [================>.............] - ETA: 15s - loss: 0.1604 - acc: 0.9349
524000/900000 [================>.............] - ETA: 15s - loss: 0.1604 - acc: 0.9348
525300/900000 [================>.............] - ETA: 15s - loss: 0.1604 - acc: 0.9349
526600/900000 [================>.............] - ETA: 15s - loss: 0.1604 - acc: 0.9349
528000/900000 [================>.............] - ETA: 15s - loss: 0.1604 - acc: 0.9349
529400/900000 [================>.............] - ETA: 15s - loss: 0.1604 - acc: 0.9349
530700/900000 [================>.............] - ETA: 15s - loss: 0.1603 - acc: 0.9349
532000/900000 [================>.............] - ETA: 15s - loss: 0.1603 - acc: 0.9349
533400/900000 [================>.............] - ETA: 15s - loss: 0.1603 - acc: 0.9349
534700/900000 [================>.............] - ETA: 14s - loss: 0.1603 - acc: 0.9349
536000/900000 [================>.............] - ETA: 14s - loss: 0.1603 - acc: 0.9349
537400/900000 [================>.............] - ETA: 14s - loss: 0.1603 - acc: 0.9349
538700/900000 [================>.............] - ETA: 14s - loss: 0.1603 - acc: 0.9349
540000/900000 [=================>............] - ETA: 14s - loss: 0.1603 - acc: 0.9350
541300/900000 [=================>............] - ETA: 14s - loss: 0.1602 - acc: 0.9350
542600/900000 [=================>............] - ETA: 14s - loss: 0.1603 - acc: 0.9349
543900/900000 [=================>............] - ETA: 14s - loss: 0.1603 - acc: 0.9349
545300/900000 [=================>............] - ETA: 14s - loss: 0.1603 - acc: 0.9349
546600/900000 [=================>............] - ETA: 14s - loss: 0.1603 - acc: 0.9349
547800/900000 [=================>............] - ETA: 14s - loss: 0.1603 - acc: 0.9349
549100/900000 [=================>............] - ETA: 14s - loss: 0.1603 - acc: 0.9349
550400/900000 [=================>............] - ETA: 14s - loss: 0.1603 - acc: 0.9349
551800/900000 [=================>............] - ETA: 14s - loss: 0.1603 - acc: 0.9349
553100/900000 [=================>............] - ETA: 14s - loss: 0.1603 - acc: 0.9349
554400/900000 [=================>............] - ETA: 14s - loss: 0.1603 - acc: 0.9349
555700/900000 [=================>............] - ETA: 14s - loss: 0.1603 - acc: 0.9349
557000/900000 [=================>............] - ETA: 14s - loss: 0.1603 - acc: 0.9349
558300/900000 [=================>............] - ETA: 13s - loss: 0.1603 - acc: 0.9349
559600/900000 [=================>............] - ETA: 13s - loss: 0.1603 - acc: 0.9349
560900/900000 [=================>............] - ETA: 13s - loss: 0.1602 - acc: 0.9349
562300/900000 [=================>............] - ETA: 13s - loss: 0.1603 - acc: 0.9349
563700/900000 [=================>............] - ETA: 13s - loss: 0.1603 - acc: 0.9349
565000/900000 [=================>............] - ETA: 13s - loss: 0.1603 - acc: 0.9349
566400/900000 [=================>............] - ETA: 13s - loss: 0.1602 - acc: 0.9349
567700/900000 [=================>............] - ETA: 13s - loss: 0.1602 - acc: 0.9349
569000/900000 [=================>............] - ETA: 13s - loss: 0.1602 - acc: 0.9349
570300/900000 [==================>...........] - ETA: 13s - loss: 0.1602 - acc: 0.9349
571600/900000 [==================>...........] - ETA: 13s - loss: 0.1602 - acc: 0.9349
572900/900000 [==================>...........] - ETA: 13s - loss: 0.1602 - acc: 0.9349
574200/900000 [==================>...........] - ETA: 13s - loss: 0.1602 - acc: 0.9349
575500/900000 [==================>...........] - ETA: 13s - loss: 0.1602 - acc: 0.9349
576900/900000 [==================>...........] - ETA: 13s - loss: 0.1603 - acc: 0.9349
578300/900000 [==================>...........] - ETA: 13s - loss: 0.1603 - acc: 0.9349
579600/900000 [==================>...........] - ETA: 13s - loss: 0.1603 - acc: 0.9349
581000/900000 [==================>...........] - ETA: 13s - loss: 0.1603 - acc: 0.9349
582300/900000 [==================>...........] - ETA: 12s - loss: 0.1603 - acc: 0.9349
583600/900000 [==================>...........] - ETA: 12s - loss: 0.1602 - acc: 0.9349
585000/900000 [==================>...........] - ETA: 12s - loss: 0.1602 - acc: 0.9349
586300/900000 [==================>...........] - ETA: 12s - loss: 0.1602 - acc: 0.9349
587600/900000 [==================>...........] - ETA: 12s - loss: 0.1601 - acc: 0.9350
588900/900000 [==================>...........] - ETA: 12s - loss: 0.1601 - acc: 0.9350
590300/900000 [==================>...........] - ETA: 12s - loss: 0.1602 - acc: 0.9350
591600/900000 [==================>...........] - ETA: 12s - loss: 0.1601 - acc: 0.9350
592900/900000 [==================>...........] - ETA: 12s - loss: 0.1601 - acc: 0.9350
594200/900000 [==================>...........] - ETA: 12s - loss: 0.1602 - acc: 0.9350
595500/900000 [==================>...........] - ETA: 12s - loss: 0.1602 - acc: 0.9350
596800/900000 [==================>...........] - ETA: 12s - loss: 0.1602 - acc: 0.9350
598200/900000 [==================>...........] - ETA: 12s - loss: 0.1602 - acc: 0.9350
599600/900000 [==================>...........] - ETA: 12s - loss: 0.1602 - acc: 0.9349
601000/900000 [===================>..........] - ETA: 12s - loss: 0.1602 - acc: 0.9350
602400/900000 [===================>..........] - ETA: 12s - loss: 0.1602 - acc: 0.9349
603700/900000 [===================>..........] - ETA: 12s - loss: 0.1603 - acc: 0.9349
605100/900000 [===================>..........] - ETA: 12s - loss: 0.1603 - acc: 0.9349
606400/900000 [===================>..........] - ETA: 11s - loss: 0.1603 - acc: 0.9349
607700/900000 [===================>..........] - ETA: 11s - loss: 0.1603 - acc: 0.9349
609000/900000 [===================>..........] - ETA: 11s - loss: 0.1603 - acc: 0.9349
610400/900000 [===================>..........] - ETA: 11s - loss: 0.1604 - acc: 0.9349
611700/900000 [===================>..........] - ETA: 11s - loss: 0.1604 - acc: 0.9349
613000/900000 [===================>..........] - ETA: 11s - loss: 0.1604 - acc: 0.9349
614300/900000 [===================>..........] - ETA: 11s - loss: 0.1604 - acc: 0.9349
615700/900000 [===================>..........] - ETA: 11s - loss: 0.1604 - acc: 0.9349
617000/900000 [===================>..........] - ETA: 11s - loss: 0.1604 - acc: 0.9349
618300/900000 [===================>..........] - ETA: 11s - loss: 0.1604 - acc: 0.9349
619700/900000 [===================>..........] - ETA: 11s - loss: 0.1604 - acc: 0.9349
621000/900000 [===================>..........] - ETA: 11s - loss: 0.1604 - acc: 0.9349
622400/900000 [===================>..........] - ETA: 11s - loss: 0.1604 - acc: 0.9349
623800/900000 [===================>..........] - ETA: 11s - loss: 0.1604 - acc: 0.9349
625200/900000 [===================>..........] - ETA: 11s - loss: 0.1604 - acc: 0.9349
626500/900000 [===================>..........] - ETA: 11s - loss: 0.1604 - acc: 0.9349
627800/900000 [===================>..........] - ETA: 11s - loss: 0.1604 - acc: 0.9349
629100/900000 [===================>..........] - ETA: 11s - loss: 0.1603 - acc: 0.9349
630400/900000 [====================>.........] - ETA: 10s - loss: 0.1603 - acc: 0.9349
631700/900000 [====================>.........] - ETA: 10s - loss: 0.1604 - acc: 0.9349
633000/900000 [====================>.........] - ETA: 10s - loss: 0.1604 - acc: 0.9349
634300/900000 [====================>.........] - ETA: 10s - loss: 0.1604 - acc: 0.9349
635700/900000 [====================>.........] - ETA: 10s - loss: 0.1603 - acc: 0.9349
637000/900000 [====================>.........] - ETA: 10s - loss: 0.1604 - acc: 0.9349
638300/900000 [====================>.........] - ETA: 10s - loss: 0.1604 - acc: 0.9349
639700/900000 [====================>.........] - ETA: 10s - loss: 0.1604 - acc: 0.9349
641000/900000 [====================>.........] - ETA: 10s - loss: 0.1604 - acc: 0.9349
642400/900000 [====================>.........] - ETA: 10s - loss: 0.1604 - acc: 0.9349
643800/900000 [====================>.........] - ETA: 10s - loss: 0.1604 - acc: 0.9348
645100/900000 [====================>.........] - ETA: 10s - loss: 0.1604 - acc: 0.9348
646400/900000 [====================>.........] - ETA: 10s - loss: 0.1604 - acc: 0.9348
647700/900000 [====================>.........] - ETA: 10s - loss: 0.1604 - acc: 0.9348
649000/900000 [====================>.........] - ETA: 10s - loss: 0.1604 - acc: 0.9348
650300/900000 [====================>.........] - ETA: 10s - loss: 0.1604 - acc: 0.9348
651600/900000 [====================>.........] - ETA: 10s - loss: 0.1604 - acc: 0.9348
652900/900000 [====================>.........] - ETA: 10s - loss: 0.1604 - acc: 0.9348
654100/900000 [====================>.........] - ETA: 10s - loss: 0.1604 - acc: 0.9348
655400/900000 [====================>.........] - ETA: 9s - loss: 0.1604 - acc: 0.9348 
656700/900000 [====================>.........] - ETA: 9s - loss: 0.1604 - acc: 0.9348
658100/900000 [====================>.........] - ETA: 9s - loss: 0.1604 - acc: 0.9348
659400/900000 [====================>.........] - ETA: 9s - loss: 0.1604 - acc: 0.9348
660700/900000 [=====================>........] - ETA: 9s - loss: 0.1604 - acc: 0.9348
662100/900000 [=====================>........] - ETA: 9s - loss: 0.1604 - acc: 0.9348
663400/900000 [=====================>........] - ETA: 9s - loss: 0.1604 - acc: 0.9349
664800/900000 [=====================>........] - ETA: 9s - loss: 0.1604 - acc: 0.9349
666100/900000 [=====================>........] - ETA: 9s - loss: 0.1603 - acc: 0.9349
667400/900000 [=====================>........] - ETA: 9s - loss: 0.1603 - acc: 0.9349
668800/900000 [=====================>........] - ETA: 9s - loss: 0.1604 - acc: 0.9349
670100/900000 [=====================>........] - ETA: 9s - loss: 0.1604 - acc: 0.9348
671400/900000 [=====================>........] - ETA: 9s - loss: 0.1605 - acc: 0.9348
672700/900000 [=====================>........] - ETA: 9s - loss: 0.1605 - acc: 0.9348
674100/900000 [=====================>........] - ETA: 9s - loss: 0.1605 - acc: 0.9348
675400/900000 [=====================>........] - ETA: 9s - loss: 0.1605 - acc: 0.9348
676700/900000 [=====================>........] - ETA: 9s - loss: 0.1604 - acc: 0.9349
678000/900000 [=====================>........] - ETA: 9s - loss: 0.1604 - acc: 0.9349
679300/900000 [=====================>........] - ETA: 8s - loss: 0.1604 - acc: 0.9349
680700/900000 [=====================>........] - ETA: 8s - loss: 0.1604 - acc: 0.9349
682000/900000 [=====================>........] - ETA: 8s - loss: 0.1604 - acc: 0.9349
683400/900000 [=====================>........] - ETA: 8s - loss: 0.1604 - acc: 0.9348
684700/900000 [=====================>........] - ETA: 8s - loss: 0.1604 - acc: 0.9348
686000/900000 [=====================>........] - ETA: 8s - loss: 0.1604 - acc: 0.9348
687300/900000 [=====================>........] - ETA: 8s - loss: 0.1604 - acc: 0.9349
688600/900000 [=====================>........] - ETA: 8s - loss: 0.1604 - acc: 0.9348
689900/900000 [=====================>........] - ETA: 8s - loss: 0.1605 - acc: 0.9348
691200/900000 [======================>.......] - ETA: 8s - loss: 0.1605 - acc: 0.9348
692600/900000 [======================>.......] - ETA: 8s - loss: 0.1605 - acc: 0.9348
693900/900000 [======================>.......] - ETA: 8s - loss: 0.1605 - acc: 0.9348
695300/900000 [======================>.......] - ETA: 8s - loss: 0.1605 - acc: 0.9348
696600/900000 [======================>.......] - ETA: 8s - loss: 0.1605 - acc: 0.9348
697900/900000 [======================>.......] - ETA: 8s - loss: 0.1605 - acc: 0.9348
699100/900000 [======================>.......] - ETA: 8s - loss: 0.1605 - acc: 0.9348
700400/900000 [======================>.......] - ETA: 8s - loss: 0.1605 - acc: 0.9348
701700/900000 [======================>.......] - ETA: 8s - loss: 0.1605 - acc: 0.9349
703100/900000 [======================>.......] - ETA: 7s - loss: 0.1605 - acc: 0.9349
704400/900000 [======================>.......] - ETA: 7s - loss: 0.1605 - acc: 0.9349
705800/900000 [======================>.......] - ETA: 7s - loss: 0.1604 - acc: 0.9349
707100/900000 [======================>.......] - ETA: 7s - loss: 0.1604 - acc: 0.9349
708400/900000 [======================>.......] - ETA: 7s - loss: 0.1605 - acc: 0.9348
709600/900000 [======================>.......] - ETA: 7s - loss: 0.1605 - acc: 0.9348
710900/900000 [======================>.......] - ETA: 7s - loss: 0.1605 - acc: 0.9348
712200/900000 [======================>.......] - ETA: 7s - loss: 0.1605 - acc: 0.9348
713500/900000 [======================>.......] - ETA: 7s - loss: 0.1605 - acc: 0.9348
714800/900000 [======================>.......] - ETA: 7s - loss: 0.1606 - acc: 0.9348
716100/900000 [======================>.......] - ETA: 7s - loss: 0.1606 - acc: 0.9348
717400/900000 [======================>.......] - ETA: 7s - loss: 0.1606 - acc: 0.9348
718800/900000 [======================>.......] - ETA: 7s - loss: 0.1606 - acc: 0.9348
720100/900000 [=======================>......] - ETA: 7s - loss: 0.1606 - acc: 0.9348
721400/900000 [=======================>......] - ETA: 7s - loss: 0.1606 - acc: 0.9348
722700/900000 [=======================>......] - ETA: 7s - loss: 0.1606 - acc: 0.9348
724100/900000 [=======================>......] - ETA: 7s - loss: 0.1606 - acc: 0.9348
725400/900000 [=======================>......] - ETA: 7s - loss: 0.1605 - acc: 0.9348
726800/900000 [=======================>......] - ETA: 7s - loss: 0.1605 - acc: 0.9348
728200/900000 [=======================>......] - ETA: 6s - loss: 0.1605 - acc: 0.9348
729500/900000 [=======================>......] - ETA: 6s - loss: 0.1606 - acc: 0.9348
730800/900000 [=======================>......] - ETA: 6s - loss: 0.1606 - acc: 0.9348
732100/900000 [=======================>......] - ETA: 6s - loss: 0.1606 - acc: 0.9348
733400/900000 [=======================>......] - ETA: 6s - loss: 0.1606 - acc: 0.9348
734700/900000 [=======================>......] - ETA: 6s - loss: 0.1605 - acc: 0.9348
736000/900000 [=======================>......] - ETA: 6s - loss: 0.1605 - acc: 0.9348
737400/900000 [=======================>......] - ETA: 6s - loss: 0.1605 - acc: 0.9348
738800/900000 [=======================>......] - ETA: 6s - loss: 0.1605 - acc: 0.9348
740200/900000 [=======================>......] - ETA: 6s - loss: 0.1605 - acc: 0.9348
741600/900000 [=======================>......] - ETA: 6s - loss: 0.1605 - acc: 0.9348
743000/900000 [=======================>......] - ETA: 6s - loss: 0.1605 - acc: 0.9348
744300/900000 [=======================>......] - ETA: 6s - loss: 0.1605 - acc: 0.9348
745600/900000 [=======================>......] - ETA: 6s - loss: 0.1605 - acc: 0.9348
746900/900000 [=======================>......] - ETA: 6s - loss: 0.1605 - acc: 0.9348
748200/900000 [=======================>......] - ETA: 6s - loss: 0.1605 - acc: 0.9348
749600/900000 [=======================>......] - ETA: 6s - loss: 0.1605 - acc: 0.9348
750900/900000 [========================>.....] - ETA: 6s - loss: 0.1605 - acc: 0.9348
752200/900000 [========================>.....] - ETA: 5s - loss: 0.1605 - acc: 0.9348
753600/900000 [========================>.....] - ETA: 5s - loss: 0.1605 - acc: 0.9348
754900/900000 [========================>.....] - ETA: 5s - loss: 0.1605 - acc: 0.9348
756300/900000 [========================>.....] - ETA: 5s - loss: 0.1604 - acc: 0.9348
757700/900000 [========================>.....] - ETA: 5s - loss: 0.1604 - acc: 0.9348
759100/900000 [========================>.....] - ETA: 5s - loss: 0.1604 - acc: 0.9348
760400/900000 [========================>.....] - ETA: 5s - loss: 0.1604 - acc: 0.9348
761700/900000 [========================>.....] - ETA: 5s - loss: 0.1604 - acc: 0.9348
763000/900000 [========================>.....] - ETA: 5s - loss: 0.1604 - acc: 0.9348
764300/900000 [========================>.....] - ETA: 5s - loss: 0.1604 - acc: 0.9348
765600/900000 [========================>.....] - ETA: 5s - loss: 0.1604 - acc: 0.9348
767000/900000 [========================>.....] - ETA: 5s - loss: 0.1604 - acc: 0.9348
768400/900000 [========================>.....] - ETA: 5s - loss: 0.1603 - acc: 0.9348
769800/900000 [========================>.....] - ETA: 5s - loss: 0.1603 - acc: 0.9348
771100/900000 [========================>.....] - ETA: 5s - loss: 0.1603 - acc: 0.9349
772400/900000 [========================>.....] - ETA: 5s - loss: 0.1603 - acc: 0.9349
773800/900000 [========================>.....] - ETA: 5s - loss: 0.1603 - acc: 0.9349
775100/900000 [========================>.....] - ETA: 5s - loss: 0.1603 - acc: 0.9349
776400/900000 [========================>.....] - ETA: 4s - loss: 0.1603 - acc: 0.9349
777700/900000 [========================>.....] - ETA: 4s - loss: 0.1603 - acc: 0.9349
779000/900000 [========================>.....] - ETA: 4s - loss: 0.1603 - acc: 0.9349
780300/900000 [=========================>....] - ETA: 4s - loss: 0.1603 - acc: 0.9349
781600/900000 [=========================>....] - ETA: 4s - loss: 0.1603 - acc: 0.9349
783000/900000 [=========================>....] - ETA: 4s - loss: 0.1602 - acc: 0.9349
784400/900000 [=========================>....] - ETA: 4s - loss: 0.1602 - acc: 0.9349
785800/900000 [=========================>....] - ETA: 4s - loss: 0.1602 - acc: 0.9349
787200/900000 [=========================>....] - ETA: 4s - loss: 0.1602 - acc: 0.9349
788400/900000 [=========================>....] - ETA: 4s - loss: 0.1602 - acc: 0.9349
789700/900000 [=========================>....] - ETA: 4s - loss: 0.1602 - acc: 0.9349
791000/900000 [=========================>....] - ETA: 4s - loss: 0.1602 - acc: 0.9349
792400/900000 [=========================>....] - ETA: 4s - loss: 0.1602 - acc: 0.9349
793800/900000 [=========================>....] - ETA: 4s - loss: 0.1602 - acc: 0.9349
